asset_date,vcoin_id,currency,币种状态,开盘时间,官网,合约地址,official_twitter,family,chain_id,dex_chain_id,chain_source,chain_status
2026-05-31,351af61d2ef1425bada89a127bb8cf4b,MPON,正常,2026-02-13 21:00:00,https://app.ondo.finance/assets/MPon,0x75846A2b2Eeee6575Ac775f9984be54fd1D08189,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,fde8cfc722e54c3a9f03ff472fb3b87f,ISRGON,正常,2026-02-13 21:00:00,https://app.ondo.finance/assets/ISRGon,0x2691b13fca1E02322685b9554B5ae0F5F3f05C55,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,b1976dc45e2244309ee275dc67707b1f,VRTON,正常,2026-02-13 21:00:00,https://app.ondo.finance/assets/VRTon,0x0752163d221d3D5d4B6e98bD616B22bd2b453964,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,6b6890b4125e4cda916c38b3a4c56770,PYPLON,正常,2026-02-13 21:00:00,https://app.ondo.finance/assets/pyplon,0x4EFD92F372898B57F292De69fCe377dd7D912bDd,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,09755f88701c4d039aa98f46c4fd3019,IEMGON,正常,2026-02-13 21:00:00,https://app.ondo.finance/assets/iemgon,0xcDD60D15125bf3362b6838D2506b0Fa33bc1a515,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,c4835a52545841daae08f431d7a71743,BMNRON,正常,2026-02-13 21:00:00,https://app.ondo.finance/assets/BMNRon,0x33483A58079b4225b10e57958Ca28ad7b9CDbAF7,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,ec712d6a9f0743dc8e1f3bcb1b19f0ef,BNKR,正常,2026-02-13 12:30:00,https://warpcast.com/bankr,0x22aF33FE49fD1Fa80c7149773dDe5890D3c76F3b,https://twitter.com/bankrbot,evm,,,,missing_chain_id
2026-05-31,3d1e648c276f406aa7af1f991be25c22,KLIP,正常,2026-02-12 23:00:00,https://klipai.com/,0x5A6117EE2EA174D5875e3c1880ecd7bc8dA651B6,https://twitter.com/klip_ai,evm,,,,missing_chain_id
2026-05-31,b36b296471864ba18f6a83dec3a6fa45,USAD,正常,2026-02-12 22:00:00,https://aleo.org/usad/,usad_stablecoin.aleo,https://twitter.com/AleoHQ,other,,,,
2026-05-31,183da8e292ac4688b95e1b73f7817816,ESP,正常,2026-02-12 19:15:00,https://espresso.foundation/,0x031De51F3E8016514Bd0963d0B2AB825A591Db9A,https://twitter.com/espressofndn,evm,,,,missing_chain_id
2026-05-31,8d40fd2b539f4c60b3443313cf7fcc8d,AZTEC,正常,2026-02-12 15:00:00,https://aztec.network/,0xA27EC0006e59f245217Ff08CD52A7E8b169E62D2,https://twitter.com/aztecnetwork,evm,,,,missing_chain_id
2026-05-31,67dbdac993524121b9a96e60735b0415,EVA,正常,2026-02-11 23:00:00,https://evervaluecoin.com/,0x45D9831d8751B2325f3DBf48db748723726e1C8c,https://twitter.com/evervaluecoin,evm,,,,missing_chain_id
2026-05-31,229c8c8460734e2f81e5631fdc3d09ab,SUPERFORM,正常,2026-02-11 01:00:00,https://www.superform.xyz/,0x5b2193fDc451C1f847bE09CA9d13A4Bf60f8c86B,https://twitter.com/superformxyz,evm,,,,missing_chain_id
2026-05-31,d09cc4d920cd43debca3861ba17bb670,MOVA,正常,2026-02-06 18:00:00,https://movachain.com/,,https://x.com/MovaChain,missing,,,,
2026-05-31,848b876eedaf4222b7e4197a90f98413,RNBW,正常,2026-02-06 01:00:00,https://rainbow.me/,0xa53887F7e7c1bf5010b8627F1C1ba94fE7a5d6E0,https://twitter.com/rainbowdotme,evm,,,,missing_chain_id
2026-05-31,692ad6f522d84f869917f97187d1bc78,GGBR,正常,2026-02-05 20:00:00,https://goldfishgold.com/,0x7e2ac793f3E692f388e66c7DC28F739d13B0B71A,https://twitter.com/goldfishggbr,evm,,,,missing_chain_id
2026-05-31,a38272ee052749328c62ae4436cf3509,WARD,正常,2026-02-04 20:00:00,https://www.wardenprotocol.org,,https://twitter.com/wardenprotocol,missing,,,,
2026-05-31,50d1e6d511c54af6a6e2c7356106a82b,TRIA,正常,2026-02-03 18:00:00,https://www.tria.so/,0x228bEC415adE4b61D7CaF0adf8C91EAc587BA369,https://x.com/useTria,evm,,,,missing_chain_id
2026-05-31,204bc7a3e43347c298e684eb5a7f710a,ECHELON,正常,2026-02-02 22:00:00,https://echelon.market/,0xfc087a394c203d62c43eecfeba79db01441d39dd9d234131b78415626a26750e,https://x.com/echelonmarket,other,,,,
2026-05-31,bab825f1eda84ffc9533aaf37f6bef83,ZAMA,正常,2026-02-02 20:03:00,https://www.zama.org/,0xA12CC123ba206d4031D1c7f6223D1C2Ec249f4f3,https://twitter.com/zama,evm,,,,missing_chain_id
2026-05-31,c95dfa6159484a0c829692c2679ba496,CRYPGPT,正常,2026-02-01 14:00:00,https://crypgpt.ai/,0xe0ae52e75b38b605e9c879a570ee1e7bcc66254b,https://x.com/crypgpt_token,evm,,,,missing_chain_id
2026-05-31,c002931a0e114463a04f2cde4ec3d1d1,WOJAK,正常,2026-01-31 16:10:00,https://wojakcto.com/,0x8De39B057CC6522230AB19C0205080a8663331Ef,https://x.com/wojakcto,evm,,,,missing_chain_id
2026-05-31,176dc10f2175425f98473e87a7275e0a,CLAWNCH,正常,2026-01-31 13:00:00,https://clawn.ch/,0xa1F72459dfA10BAD200Ac160eCd78C6b77a747be,https://twitter.com/Clawnch_Bot,evm,,,,missing_chain_id
2026-05-31,cbc161da0917469194bc1ffc985f500c,INX,正常,2026-01-31 03:00:00,https://infinex.xyz/,0xdeF1b2D939EdC0E4d35806c59b3166F790175afe,https://twitter.com/infinex,evm,,,,missing_chain_id
2026-05-31,b39a76e565444558ba6ff2c6f207d2c3,GLDON,正常,2026-01-30 21:00:00,https://app.ondo.finance/assets/GLDon,0x423D42E505e64F99b6E277eb7ED324CC5606F139,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,a1b4e9f6cdbd48d9886bff517cc3348a,COPXON,正常,2026-01-30 21:00:00,https://app.ondo.finance/assets/COPXon,0x423A63dfE8d82CD9C6568C92210AA537d8Ef6885,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,60a24a2213d44f3087437aaac5cb169f,ARCIEL,正常,2026-01-30 18:00:00,https://www.arciel.world/,0x6D0c9A9260EBe87722a96cbb301127153fE175a1,https://x.com/Arciel_ARC,evm,,,,missing_chain_id
2026-05-31,9bf01822a3cf4653baa6f80e39c80d2e,MOLT,正常,2026-01-30 15:25:00,,0xB695559b26BB2c9703ef1935c37AeaE9526bab07,https://x.com/moltbook,evm,,,,missing_chain_id
2026-05-31,2337ec8ebced4161bc6dcf6b397dcc72,XYZ,正常,2026-01-29 21:00:00,https://xyzverse.ai/,0x9e9035aafeCB30CfD5355a10F93a270e33bc4293,https://twitter.com/xyz_verse,evm,,,,missing_chain_id
2026-05-31,ca2b4c1b22e54b20abc90bc86b4eb554,BIRB,正常,2026-01-28 19:00:00,www.moonbirds.com,G7vQWurMkMMm2dU3iZpXYFTHT9Biio4F4gZCrwFpKNwG,https://x.com/moonbirds,solana,solana,solana,address_format,
2026-05-31,e2c5a312241047a5a8b76816c567464e,USAT,正常,2026-01-27 22:00:00,https://usat.io/,0x07041776f5007ACa2A54844F50503a18A72A8b68,https://twitter.com/usat,evm,,,,missing_chain_id
2026-05-31,e83e74a558324113a95670bd31dcd6ac,MWXT,正常,2026-01-27 20:00:00,https://mwxtoken.ai/,0x93918567cdD1bc845BE955325a43419a7C56d66f,https://twitter.com/mwx_ai,evm,,,,missing_chain_id
2026-05-31,6c4dc18d71d24fbeb905ceb1c5a12125,3KDS,正常,2026-01-27 18:00:00,https://3kds.io/index.php,0x490153b338c2469E21c55e4ff88bdcFaDAC68141,https://x.com/3KDS_OFFICIAL,evm,,,,missing_chain_id
2026-05-31,31e9247533d1435bbb936813239b0eff,SPACE,正常,2026-01-23 20:00:00,https://spacecoin.org/,0x87acFA3fD7A6e0d48677D070644D76905C2bDC00,https://twitter.com/spacecoin,evm,,,,missing_chain_id
2026-05-31,c3b1fd560cda4121bed6a4543f2ffe68,IMU,正常,2026-01-22 22:00:00,https://immunefi.com/,0xb48c6B24f36307c7A1f2a9281E978a9ef2902BA5,https://x.com/immunefi,evm,,,,missing_chain_id
2026-05-31,2959e3eefc5e4a98b21298e8020ee11b,SENT,正常,2026-01-22 20:00:00,https://www.sentient.xyz,0x56A3BA04E95d34268A19b2a4474DC979baBDaf76,https://twitter.com/SentientAGI,evm,,,,missing_chain_id
2026-05-31,35097aa8b5ff459795a7dda28a7adce1,FIGHT,正常,2026-01-22 19:03:00,https://www.fight.id,0xB2D97C4ed2d0Ef452654F5CAB3da3735B5e6F3ab,https://twitter.com/JoinFightID,evm,,,,missing_chain_id
2026-05-31,53a7b66747594de88fef57eff5e3c8c2,PENGUIN,正常,2026-01-22 09:45:00,https://www.penguinonsol.com/,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,https://x.com/nietzscheansol_,solana,solana,solana,address_format,
2026-05-31,440e742ce23e4c48b3d7afd4eaec61fc,SUMR,正常,2026-01-22 09:00:00,https://summer.fi/,0x194f360D130F2393a5E9F3117A6a1B78aBEa1624,https://x.com/summerfinance_,evm,,,,missing_chain_id
2026-05-31,1d65bb8a25234c26a2303692a3555424,GWEI,正常,2026-01-21 22:00:00,https://www.ethgas.com/,0x2798b1cC5A993085E8A9D46e80499F1B63f42204,https://twitter.com/ETHGasOfficial,evm,,,,missing_chain_id
2026-05-31,9f34f1c8637a4311ac4f825c06c03d86,EDOM,正常,2026-01-21 15:00:00,https://edom.cc/,0x954AEC663b893D81b4C8dbE1a0544491fD63FA77,https://twitter.com/EDOM_Official_X,evm,,,,missing_chain_id
2026-05-31,d4d4e9b0b9ff4e8b8415334a6bcd2ee5,MEMES,正常,2026-01-21 14:25:00,,0xF74548802f4c700315F019FdE17178b392EE4444,,evm,,,,missing_chain_id
2026-05-31,0f35d617f0524059bec016b40f5a1b1c,SKR,正常,2026-01-21 10:00:00,https://solanamobile.com/,SKRbvo6Gf7GondiT3BbTfuRDPqLWei4j2Qy2NPGZhW3,https://x.com/solanamobile,solana,solana,solana,address_format,
2026-05-31,a705b3411cac43218203397b56171fe9,ACU,正常,2026-01-20 18:03:00,https://acurast.com/,0x216b3643ff8b7BB30d8A48E9F1BD550126202AdD,https://twitter.com/Acurast,evm,,,,missing_chain_id
2026-05-31,3d2a3bdeee2149109bda9d746e66f79e,ELSA,正常,2026-01-20 16:15:00,https://heyelsa.ai,0x29cC30f9D113B356Ce408667aa6433589CeCBDcA,https://twitter.com/HeyElsaAI,evm,,,,missing_chain_id
2026-05-31,fb8c92c21c7f4b4c8196ab2b291b4cb9,KOON,正常,2026-01-16 22:00:00,https://app.ondo.finance/assets/koon,0x74a03d741226f738098C35da8188E57acA50d146,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,77b57f48564d4dcf946c1a2e5cf24feb,MARAON,正常,2026-01-16 22:00:00,https://app.ondo.finance/assets/maraon,0x4604b0b581269843ac7a6b70A5FC019E7762e511,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,79f217a142db4a4daa3686fb09156591,IEFAON,正常,2026-01-16 21:30:00,https://app.ondo.finance/assets/iefaon,0xFEFf7a377A86462F5a2A872009722C154707F09e,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,1f07c9ca69c7498ea1851081545b7d22,SMCION,正常,2026-01-16 21:30:00,https://app.ondo.finance/assets/smcion,0x2ca12a3F9635fD69C21580def14F25C210cA9612,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,08b1296dfa3f4bb1a3e22507e436c41b,NVOON,正常,2026-01-16 21:30:00,https://app.ondo.finance/assets/nvoon,0x28151F5888833D3d767C4d6945a0Ee50D1B193E3,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,7caa7889f318441d96898c3582acb832,IJHON,正常,2026-01-16 21:30:00,https://app.ondo.finance/assets/ijhon,0xFd50Fc4E3686a8DA814c5C3D6121d8aB98a537F0,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,7f0d0ba9dfa44c3185a114601949178b,CMGON,正常,2026-01-16 21:30:00,https://app.ondo.finance/assets/cmgon,0x25018520138bbaB60684AD7983D4432E8B8E926B,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,35ed33fcdc31473a91c840f441ec7341,AGGON,正常,2026-01-16 21:30:00,https://app.ondo.finance/assets/aggon,0xfF7CF16aA2fFc463b996DB2f7B7cf0130336899D,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,cd4e52f2287a4914a35171b976dd1260,SOUNON,正常,2026-01-16 21:00:00,https://app.ondo.finance/assets/SOUNon,0x966dB065199A3edEa2228C6E5Eb6Ac49FF251AcC,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,6c47024f35bf45ffaad692fb39484d56,CRWDON,正常,2026-01-16 21:00:00,https://app.ondo.finance/assets/CRWDon,0xCaC9AAfb2cf51645Ae1ab4Fb1F35F07d42437f80,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,3d8e59d22b5e4f108618dd7346151471,PDDON,正常,2026-01-16 21:00:00,https://app.ondo.finance/assets/PDDon,0xcC40965d3621362C3EE1dD946bA98d6A708ea86B,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,e655222f6797471b9961a9b7b147e300,PBRON,正常,2026-01-16 21:00:00,https://app.ondo.finance/assets/pbron,0xD08DDb436e731f32455Fe302723eE0FD2E9E8706,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,13474151e30440c69a112b7a812771f0,PALLON,正常,2026-01-16 21:00:00,https://app.ondo.finance/assets/PALLon,0x0cE36d199bd6851788e03392568849394cBdE722,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,fc4e880b1afa4cc2abf923562808583a,OIL(USOON),正常,2026-01-16 21:00:00,https://app.ondo.finance/assets/USOon,0x1F5fc5c3c8B0F15c7E21AF623936FF2b210b6415,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,5591b1ad7f2f4d7db5a53a2b8b3f7cef,ROLL,正常,2026-01-16 20:00:00,https://rollx.trade/,0xAb6363dA0C80cEF3Ae105Bd6241E30872355d021,https://x.com/rollxfi,evm,,,,missing_chain_id
2026-05-31,cb5543f2a60547958173d7df94fab902,SIS,正常,2026-01-16 18:00:00,https://symbiosis.finance/,0xd38BB40815d2B0c2d2c866e0c72c5728ffC76dd9,https://twitter.com/symbiosis_fi,evm,,,,missing_chain_id
2026-05-31,6feb324bbe7f441d88682bf18cbe8ae3,TQQQON,正常,2026-01-15 22:00:00,https://app.ondo.finance/assets/TQQQon,0xa45cd7ac9865b9539166ebaf2aBc362Df4736580,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,f0ae87a5834449a8835cd1be5f86ac12,PSQON,正常,2026-01-15 22:00:00,https://app.ondo.finance/assets/PSQon,0x9ebd34d99Cc3a45B39CAFc14Ad7994263fa2Be56,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,a822efdf7823414fb09afd4853237d31,OKLOON,正常,2026-01-15 22:00:00,https://app.ondo.finance/assets/OKLOon,0xF0372e226553aF4F343b44111A789f87A9fa427A,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,2e496bf34c20466b94e1a5cf895f4eb0,MRKON,正常,2026-01-15 22:00:00,https://app.ondo.finance/assets/MRKon,0xdc8a7Db05EA704227D56F5D4a4b77A2d1bbA29c0,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,1418e72b51464127ae461e6fd81a3e4f,IRENON,正常,2026-01-15 22:00:00,https://app.ondo.finance/assets/IRENon,0x0b59fDb1A233A7477ea14061004b9DD776e73CB3,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,54047f5238694e8cb0715a7a7726bc36,FUN,正常,2026-01-15 22:00:00,https://www.sport.fun/,0x16EE7ecAc70d1028E7712751E2Ee6BA808a7dd92,https://twitter.com/sportfun,evm,,,,missing_chain_id
2026-05-31,5c3e29773d854bcea95afe2ce6fb63e0,AMATON,正常,2026-01-15 22:00:00,https://app.ondo.finance/assets/AMATon,0x6bE935eaDc71c49c414b1175985946ee40365c67,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,02488f8de2f2441e86e232fac6fc3c79,CON,正常,2026-01-15 21:30:00,https://app.ondo.finance/assets/Con,0xC46e7eF70d7Cf8C17863a6B0b9be2aF6a4C41aBe,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,84ff7ef89ce847b08996b2c6c98fe77c,VZON,正常,2026-01-15 21:30:00,https://app.ondo.finance/assets/VZon,0x0e3D889D5B857C3e6eb361B9C9aE35bb7DdbD254,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,313e55dbb41f41c1a957bf38cfc585f9,SOFION,正常,2026-01-15 21:30:00,https://app.ondo.finance/assets/SOFIon,0x9f2e3EB0160117c56b07652Fe66a08a48b5bD7B5,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,a6f3af84d68e4ba182276dfe38ef2d4f,JNJON,正常,2026-01-15 21:30:00,https://app.ondo.finance/assets/JNJon,0xdd0E1e6162666a210905fFE8d368661B313c00e9,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,9b0855abb37440308d591ad099a26185,CVNAON,正常,2026-01-15 21:30:00,https://app.ondo.finance/assets/CVNAon,0xFe4eC50E0413148021d2f50d114CC44De6fFBF23,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,e5ea98fb6e7d4eefafcf59098901edf9,ATTON,正常,2026-01-15 21:30:00,https://app.ondo.finance/assets/Ton,0x3361A73262199873b74D6835760a59B8817fa592,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,ec570bf9542d45689eff3644f6e9e1e9,SGOVON,正常,2026-01-15 21:00:00,https://app.ondo.finance/assets/SGOVon,0x8De5D49725550f7b318b2FA0f1B1F118E98E8D0F,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,0f1e0d0d83414db28b427b35d6dbbcaf,FON,正常,2026-01-15 21:00:00,https://app.ondo.finance/assets/Fon,0xf72936FA8afC808c99eb76E620A98DDC6a7A53d1,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,227a2b5e353f4d98878f65e4503946e5,USFRON,正常,2026-01-15 21:00:00,https://app.ondo.finance/assets/USFRon,0xFb82561A955bF59B9263301126AF490D3799e231,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,ebb6f2bf7f374deca7b37ea7dd03e0b8,CEGON,正常,2026-01-15 21:00:00,https://app.ondo.finance/assets/CEGon,0x060505527C83E8BfEb9b4Ff08248B82e688800F1,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,ff680ada0f90482c9bc708e134950b28,CATON,正常,2026-01-15 21:00:00,https://app.ondo.finance/assets/CATon,0xF719b02079E0FaA5450392DA2D3e11a1e5b0EADB,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,2815d3835692443e8dc8b603558321f0,AALON,正常,2026-01-15 21:00:00,https://app.ondo.finance/assets/AALon,0xBE8eb7b51a08f9d52Bb6C8c7EcA699f0f89BfC02,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,0bbe2c87c79c4db193fd02eebb410ce2,FOGO,正常,2026-01-15 20:00:00,https://www.fogo.io/,,https://twitter.com/FogoChain,missing,,,,
2026-05-31,b5113c1afb254c71bf51a04ce3a4c27b,OWL,正常,2026-01-15 18:03:00,https://owlto.finance/,0x51e667e91b4b8cb8e6e0528757f248406bd34b57,https://x.com/Owlto_Finance,evm,,,,missing_chain_id
2026-05-31,6146052f861940d19c61dc07d92af938,BUTTCOIN,正常,2026-01-15 10:55:00,,Cm6fNnMk7NfzStP9CZpsQA2v3jjzbcYGAxdJySmHpump,https://x.com/buttcoin,solana,solana,solana,address_format,
2026-05-31,5e0dd4e0ce654ed68c4e375ef8074610,COCO,正常,2026-01-14 18:00:00,https://cocobnb.meme/,0x80F1fF15B887CB19295D88C8c16F89d47f6D8888,https://twitter.com/COCO_DOGE,evm,,,,missing_chain_id
2026-05-31,1073cd527c2442b38cc102635f4fa55b,AIXT,正常,2026-01-14 18:00:00,,0x920e753d8d7d5b598063C89b6f06288803448D06,,evm,,,,missing_chain_id
2026-05-31,db48963af3fa445ba06782db1d175fc6,COP,正常,2026-01-14 14:00:00,,,,missing,,,,
2026-05-31,0d64f82e0730402fbada155b79a95904,ARS,正常,2026-01-14 14:00:00,,,,missing,,,,
2026-05-31,0fe39d78e6f345f8b54b8eab23db8e9a,MXN,正常,2026-01-14 14:00:00,,,,missing,,,,
2026-05-31,f051168e2e1f4e22b1965458be19d797,PSYOPANIME,正常,2026-01-13 09:55:00,,2nP9yKQNSGQy851iyawDvBkzkK2R2aqKArQCKc2gpump,https://x.com/PsyopAnime,solana,solana,solana,address_format,
2026-05-31,1db97277b3504dc6836a1d6ee88e6a62,CKUSDT,正常,2026-01-12 22:00:00,https://internetcomputer.org/docs/defi/chain-key-tokens/ckerc20/overview,,,missing,,,,
2026-05-31,a45d96b2f79944e581030a25b39864eb,CKBTC,正常,2026-01-12 22:00:00,https://internetcomputer.org/docs/defi/chain-key-tokens/ckbtc/overview,,,missing,,,,
2026-05-31,b7ebf9d93dfd40568f10632e8497b185,FRAX,正常,2026-01-12 18:00:00,https://frax.com,,https://twitter.com/fraxfinance,missing,,,,
2026-05-31,91e2950f6bc341fb8483af8c37840885,RNGR,正常,2026-01-11 02:23:00,http://app.ranger.finance/,RNGRtJMbCveqCp7AC6U95KmrdKecFckaJZiWbPGmeta,https://x.com/ranger_finance,solana,solana,solana,address_format,
2026-05-31,b854edc05f1142e3b6470d924551bf3a,LRCXON,正常,2026-01-09 21:00:00,https://app.ondo.finance/assets/LRCXon,0x21bE23f5bF87A749670c088F6DEe26760F1Ab80F,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,b6c768872f1048bf8ff1df03f365caf7,BAON,正常,2026-01-09 21:00:00,https://app.ondo.finance/assets/baon,0x57270D35A840BC5C094da6FBeCA033FB71eA6Ab0,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,885ff17b5bde4a9b8cf12b5e70fbb7c4,XOMON,正常,2026-01-09 21:00:00,https://app.ondo.finance/assets/XOMon,0xF05Ad9840924EA6f977EBccb3b1da87e31DcD0B4,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,5750ca3e5827402cb2767523372ebab9,BACON,正常,2026-01-09 21:00:00,https://app.ondo.finance/assets/BACon,0x576E9CA70e3a040c00d8139b0665a2b7b7B64844,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,e1a18b84d0364cfa8946fd6f0faa738b,ABBVON,正常,2026-01-09 21:00:00,https://app.ondo.finance/assets/ABBVon,0x7c7378143a9c8839e0502e2178F058F46c6ea504,https://twitter.com/ondofinance,evm,,,,missing_chain_id
2026-05-31,2ea5e4f71708457faacea35d7afa6516,DN,正常,2026-01-09 18:00:00,https://deepnode.ai/,0x9B6a1d4fa5d90E5f2D34130053978D14Cd301d58,https://x.com/DeepNodeAI,evm,,,,missing_chain_id
2026-05-31,c9f09e172eea4cc79c7e0a7c7092db77,TESTICLE,正常,2026-01-09 11:35:00,,4TyZGqRLG3VcHTGMcLBoPUmqYitMVojXinAmkL8xpump,https://x.com/testicletoken,solana,solana,solana,address_format,
2026-05-31,8d7bdf6dd0e64cd093bad2a5c742af9b,ORTA,正常,2026-01-08 21:00:00,https://www.ortachain.com/,0xcb20b537F5dF50BCcc00Fe6a8Eb4D57b14a89a03,https://twitter.com/ortachain,evm,,,,missing_chain_id
2026-05-31,c49f5beeb2554c19a1956dd7b55e4140,ZTC,正常,2026-01-07 20:00:00,https://www.zenchain.io/,0x87033d521F1A5DB206860F2688cA161719F85187,https://x.com/zen_chain,evm,,,,missing_chain_id
2026-05-31,10722ca697ba449cb2a5748c81d28277,我踏马来了,正常,2026-01-07 13:50:00,,0xc51A9250795c0186a6FB4A7D20A90330651e4444,,evm,,,,missing_chain_id
2026-05-31,f254d5a405484e23b3de4f3e7591939a,BREV,正常,2026-01-06 22:00:00,https://brevis.network/,0x086F405146Ce90135750Bbec9A063a8B20A8bfFb,https://x.com/brevis_zk,evm,,,,missing_chain_id
2026-05-31,249e9717402c42619a94d1c814864f2d,QIE,正常,2026-01-06 18:00:00,https://www.qie.digital,,https://x.com/qieblockchain,missing,,,,
2026-05-31,57f8205ea6284d3c81737cebea6adf1a,WHITEWHALE,正常,2026-01-06 15:15:00,https://whitewhalememe.com/,a3W4qutoEJA4232T2gwZUfgYJTetr96pU4SJMwppump,https://twitter.com/WhiteWhaleMeme,solana,solana,solana,address_format,
2026-05-31,b7ce4b83f341428890c1c8fa457bb898,114514,正常,2026-01-05 12:10:00,,AGdGTQa8iRnSx4fQJehWo4Xwbh1bzTazs55R6Jwupump,https://x.com/114514coin,solana,solana,solana,address_format,
2026-05-31,ee0469813e10446f97e25d94955b6c0e,9BIT,正常,2026-01-04 13:00:00,https://the9bit.com,HmMubgKx91Tpq3jmfcKQwsv5HrErqnCTTRJMB6afFR2u,https://x.com/official_9bit,solana,solana,solana,address_format,
2026-05-31,17437e5eadb04487a1a17b90bb5ffd1e,CODEX,正常,2026-01-02 20:00:00,https://www.codexfield.com,0x4AF228a5fba8fb4fF64b5b9563Fd114595Fa6686,https://x.com/CodexField,evm,,,,missing_chain_id
2026-05-31,36b044f9169f469c997d8ec0f3e7925c,LIT,正常,2025-12-31 18:00:00,https://lighter.xyz/,0x232CE3bd40fCd6f80f3d55A522d03f25Df784Ee2,https://twitter.com/Lighter_xyz,evm,,,,missing_chain_id
2026-05-31,980bf7cd908746e39b09103c49b61428,FRT,正常,2025-12-31 18:00:00,https://forton.app,EQA1EIDrR33zgL21rwDIfGo7h4ETWieentUvg7jIT-3aP5GG,https://twitter.com/forton_official,ton,ton,ton,address_format,
2026-05-31,0a61da0d74b742c19cbb614fa808a283,COLLECT,正常,2025-12-27 18:03:00,https://collectfoundation.xyz/,0x4B3D30992f003c8167699735F5Ab2831B2A087D3,https://x.com/CollectFDN,evm,,,,missing_chain_id
2026-05-31,bc6f8ed48f1f4bf991327e8f384d2f5b,JGGL,正常,2025-12-25 17:00:00,https://jggl.ai/,0x7d1Bc77187D15c9b79Ac2059fa1d262947379ec0,https://x.com/Jggl_it,evm,,,,missing_chain_id
2026-05-31,619eb4c3ebac4b0fa02aed820e6bc4b9,TBK,正常,2025-12-25 06:00:00,http://tronbank.pro/,TR84L8oj3zt6NEZknUPerxZJyAALE8XNSH,https://x.com/TronBankPro?s=20,solana,solana,solana,address_format,
2026-05-31,d58033906d1f471a913cf97a88f0ca41,ECOR,正常,2025-12-24 21:00:00,https://token.ecorpay.com/,6wQDzAZT17HYABu7rNXBDUSgNzDeGUUUzY2cS8wpEGAc,https://twitter.com/ecor_token,solana,solana,solana,address_format,
2026-05-31,6c21ee6d0c874eccaf5ec054fa23ba70,VEREM,正常,2025-12-23 22:00:00,https://www.veremrwa.com/,0x862829e8dCf0Fd939D61d1b0D4a3aaf983ee4F73,https://x.com/veremrwa,evm,,,,missing_chain_id
2026-05-31,e1d46caeae7c47198a4b12c87c5fef72,CRAT,正常,2025-12-23 18:00:00,https://cratd2csmartchain.io/,,https://twitter.com/CratD2C,missing,,,,
